epoch,acc,loss,mean_squared_error,val_acc,val_loss,val_mean_squared_error
56,0.4107692333368155,1.6593942092015193,0.07107956592853253,0.3033333420753479,1.8852758010228474,0.07753140727678935
57,0.41571428946086336,1.643258077757699,0.07046291657856532,0.3000000019868215,1.8186927636464436,0.07610336939493816
58,0.41083333392937976,1.6616726617018382,0.07094800223906834,0.3200000027815501,1.8494704961776733,0.0768000657359759
59,0.4000000017029898,1.6442129271371024,0.07108839494841439,0.3433333436648051,1.8649702469507854,0.07495360573132832
60,0.4069230831586398,1.636604199042687,0.0704686355132323,0.29666667183240253,1.8832004467646282,0.07740460336208344
61,0.4307692280182472,1.6095605813539946,0.06931497500492977,0.3100000023841858,1.824811538060506,0.07682897398869197
62,0.39846152984178984,1.6735783815383911,0.07179807756955807,0.30666666229565936,1.90528400739034,0.07798022280136745
63,0.41230769340808576,1.614902954835158,0.06994036069283119,0.3499999940395355,1.8097686767578125,0.0741179808974266
64,0.4084615386449374,1.618320263349093,0.07017197459936142,0.3499999940395355,1.8597549597422283,0.07617310682932536
65,0.41692307820686925,1.6399509356572077,0.07024644716427876,0.3266666730244954,1.807492693265279,0.07489673296610515
66,0.4084615386449374,1.6326614985099206,0.07049759649313413,0.3266666730244954,1.8167237838109334,0.07628591110308965
67,0.4400000044932732,1.6039951397822454,0.06919850007845806,0.33000000317891437,1.8796347777048747,0.07632316152254741
68,0.4064285712582724,1.624113917350769,0.0707554646900722,0.32999999324480694,1.8057684898376465,0.07598770658175151
69,0.4200000029343825,1.603172173866859,0.06961717456579208,0.3699999948342641,1.8337678909301758,0.07445241510868073
70,0.4092307686805725,1.6205463776221642,0.07029706239700317,0.3333333432674408,1.8230194250742595,0.07444899032513301
71,0.4138461511868697,1.6025920647841234,0.06951487694795315,0.3200000027815501,1.8263925313949585,0.07610072940587997
72,0.419230770606261,1.6023535636755137,0.06954805438335125,0.3133333424727122,1.8697659174601238,0.07707978039979935
73,0.4369230820582463,1.5922396458112276,0.06919285139212242,0.373333344856898,1.7655680179595947,0.07354079683621724
74,0.43692307288830096,1.568792434839102,0.06885894731833385,0.3499999940395355,1.782829999923706,0.07487780352433522
75,0.4223076861638289,1.6417023218595064,0.070541972724291,0.3100000023841858,1.9100464582443237,0.07806215186913808
76,0.4284615379113417,1.5746338825959425,0.06853976845741272,0.34666667381922406,1.8160118261973064,0.07578292985757192
77,0.42214285901614595,1.5621461527688163,0.06835777099643435,0.3566666642824809,1.7875363032023113,0.0740656778216362
78,0.4215384630056528,1.5846832532149095,0.06868696556641506,0.3766666650772095,1.7684599161148071,0.07351682086785634
79,0.42923076565449053,1.5762908642108624,0.0686384319112851,0.3233333230018616,1.7952900330225627,0.0747325470050176
80,0.44692307710647583,1.5732942269398615,0.06840836600615428,0.3100000023841858,1.85489026705424,0.0771159902215004
81,0.4257142884390695,1.5634072508130754,0.06803983343499047,0.33666666348775226,1.784744103749593,0.07434651255607605
82,0.4369230751807873,1.5957949986824622,0.06948790412682754,0.36000000437100727,1.7643521626790364,0.07382977257172267
83,0.4292307679469769,1.5372124451857347,0.06796244187996937,0.350000003973643,1.8122775952021282,0.07492729524771373
84,0.4492307695058676,1.527042526465196,0.06697277552806415,0.38999999562899273,1.796846866607666,0.07400084286928177
85,0.4515384641977457,1.5438959506841807,0.06742750108242035,0.3499999940395355,1.7414361635843914,0.07409237325191498
86,0.44769230484962463,1.5248745954953706,0.06718229903624608,0.31333333253860474,1.8250783681869507,0.07582391301790874
87,0.42461538314819336,1.57282620209914,0.06891692945590386,0.3233333428700765,1.7712994416554768,0.0741801808277766
88,0.4323076926744901,1.5565251203683705,0.06821606766719085,0.3400000035762787,1.788910984992981,0.0748065213362376
89,0.4507692249921652,1.5225449066895704,0.06720739488418286,0.3333333333333333,1.8411574363708496,0.07686374088128407
90,0.43928571684019907,1.5645114183425903,0.06780922199998583,0.35999999443689984,1.7750781377156575,0.07349113623301189
91,0.44692307252150315,1.522047052016625,0.06745838201962985,0.3566666742165883,1.7730620702107747,0.07406145334243774
92,0.4484615303002871,1.526525194828327,0.06699474671712288,0.36000000437100727,1.7701130310694377,0.07371444503466289
93,0.44333333273728687,1.5434594849745433,0.06761825705567996,0.3499999940395355,1.7573972543080647,0.07378227760394414
94,0.45000000085149494,1.5081545966012138,0.06651503273418971,0.33000000317891437,1.8078545331954956,0.07566526780525844
95,0.478461538369839,1.495436585866488,0.06554923263879922,0.3133333424727122,1.7814700206120808,0.07677050679922104
96,0.4715384611716637,1.5091696152320275,0.06664914236618923,0.32333333293596905,1.869755228360494,0.07611510405937831
97,0.45384615430465114,1.540333894582895,0.06776176736905025,0.33666667342185974,1.7404224077860515,0.07354213545719783
98,0.47642857687813894,1.4990023544856481,0.06617321925503868,0.3266666730244954,1.805528998374939,0.07598368575175603
99,0.4675000061591466,1.4925014674663544,0.06569685103992622,0.3466666638851166,1.7357114950815837,0.07394586503505707
100,0.4421428527150835,1.544550163405282,0.06790803692170552,0.3633333345254262,1.7515614827473958,0.07284785807132721
101,0.45461538663277257,1.5346444753500132,0.06735351624397132,0.3533333440621694,1.7306427558263142,0.07244490335385005
102,0.45769230448282683,1.506219588793241,0.06656337815981644,0.36000001430511475,1.7378324667612712,0.07256067544221878
103,0.45769230677531314,1.4991208956791804,0.06626892376404542,0.36666667461395264,1.7266045808792114,0.07347050805886586
104,0.4723076889148125,1.483661257303678,0.06566677872951214,0.3566666642824809,1.818490743637085,0.07604715476433437
105,0.459999999829701,1.4935809544154577,0.06627294208322253,0.3566666642824809,1.725946585337321,0.07350165645281474
106,0.4799999992052714,1.4700816571712494,0.06491389125585556,0.3233333428700765,1.8180017073949177,0.07524124284585317
107,0.4592307714315561,1.4970054718164296,0.06594976266989341,0.33666666348775226,1.7857023477554321,0.07642344385385513
108,0.4621428506714957,1.5199708938598633,0.06666027435234614,0.3200000027815501,1.8393037716547649,0.07491030047337215
109,0.4692307664797856,1.4658244573152983,0.0646865786268161,0.34000001351038617,1.7311164538065593,0.0727352574467659
110,0.47307692582790667,1.4842742406404936,0.06528831502565971,0.38999999562899273,1.7107877731323242,0.07223297158877055
111,0.45846154598089367,1.4906679850358229,0.06622349212949093,0.36000000437100727,1.8212902545928955,0.07394361247618993
112,0.467692310993488,1.4754356237558217,0.06564088223072198,0.33666666348775226,1.794334848721822,0.07595266898473103
113,0.4571428596973419,1.4635177169527327,0.06545008452875274,0.3699999948342641,1.750250220298767,0.07309800386428833
114,0.48384615091177136,1.4447128314238329,0.06451484217093541,0.38999999562899273,1.7103187243143718,0.07216010491053264
115,0.4649999936421712,1.4793707430362701,0.06549281192322572,0.33666667342185974,1.8070601224899292,0.07581806679566701
116,0.44857142652784077,1.5136628321238927,0.0669936186500958,0.326666663090388,1.7662276824315388,0.07437869409720103
117,0.45307692197652966,1.4755876339398897,0.06552477639455062,0.37666667501131695,1.7156474987665813,0.07259474943081538
118,0.47461538589917696,1.4714981409219594,0.06485855407439746,0.4166666666666667,1.731421947479248,0.07168648391962051
119,0.45384615201216477,1.5114852373416607,0.06664037360594822,0.33666667342185974,1.7646762530008953,0.07503528147935867
120,0.4700000056853661,1.472085870229281,0.06520689221528861,0.3399999936421712,1.7524170875549316,0.07505600899457932
121,0.49538461978618914,1.4228085737961988,0.06338428877867185,0.3800000051657359,1.719820261001587,0.07207673788070679
122,0.47538461134983945,1.4598074876345122,0.06528941541910172,0.3699999948342641,1.7166646718978882,0.07360207289457321
123,0.4769230760060824,1.4378666602648222,0.06429007935982484,0.3333333333333333,1.8118950128555298,0.07585084935029347
124,0.4842857079846518,1.4688244036265783,0.0645732789167336,0.38333332538604736,1.7722258965174358,0.07397731145222981
125,0.48384615320425767,1.4608531456727247,0.06454471899912907,0.3399999936421712,1.7214086850484211,0.07366350293159485
126,0.4900000026592842,1.4171803822884192,0.06337583236969434,0.4166666666666667,1.6868247588475545,0.06979229301214218
127,0.47538461822729844,1.4467527682964618,0.06404299575548905,0.3166666626930237,1.8781772057215373,0.07908013959725697
128,0.48428571224212646,1.4445477383477348,0.06470698969704765,0.3633333444595337,1.7749826908111572,0.0730367973446846
129,0.4608333309491475,1.482132911682129,0.065536563595136,0.3933333257834117,1.7028257846832275,0.07209041714668274
130,0.4871428608894348,1.4369667768478394,0.06415224820375443,0.3400000035762787,1.7443435589472454,0.07289251685142517
131,0.48692307563928455,1.439361966573275,0.06432829854580072,0.37333332498868305,1.6807715098063152,0.07126772155364354
132,0.49769230072314924,1.3930674424538245,0.06230515069686449,0.3866666555404663,1.714381257692973,0.07247718671957652
133,0.49615384065187895,1.4215279725881724,0.06357448777327171,0.3866666754086812,1.7478495041529338,0.0717972864707311
134,0.48923076345370364,1.4324075075296254,0.06436912715435028,0.36000000437100727,1.671696623166402,0.07316322376330693
135,0.49692307298000044,1.4230603804955115,0.06342350404996139,0.37333332498868305,1.7110890944798787,0.0724602962533633
136,0.48615384331116307,1.4469448236318736,0.06432172025625522,0.35333333412806195,1.7735675573349,0.07438977559407552
137,0.4815384608048659,1.4284849900465746,0.06385524685566242,0.3700000047683716,1.7285847663879395,0.07339531431595485
138,0.48923075886873096,1.4100116858115563,0.0630557989844909,0.373333344856898,1.6742011706034343,0.07283407946427663
139,0.48307692546110886,1.4133886190561147,0.06335370529156464,0.3633333345254262,1.6602999766667683,0.07051695138216019
140,0.4984615422212161,1.4273323645958533,0.06374977586361077,0.3466666638851166,1.7631468375523884,0.07405780504147212
141,0.4976923098930946,1.414954240505512,0.06371673826987927,0.3633333345254262,1.6766567627588909,0.07205288360516231
142,0.47071429235594614,1.4382728338241577,0.06429069702114378,0.40666666626930237,1.631607174873352,0.06977441658576329
143,0.4969230661025414,1.386663556098938,0.06256687354583007,0.3933333357175191,1.60216228167216,0.06926840543746948
144,0.4923076950586759,1.404100198012132,0.06362399917382461,0.3733333349227905,1.750522494316101,0.07346416016419728
145,0.4907692258174603,1.4074482367588923,0.06293541135696265,0.3633333345254262,1.7747141122817993,0.07576180001099904
146,0.4742857132639204,1.462469254221235,0.06543811676757676,0.4100000063578288,1.7047744989395142,0.07162843396266301
147,0.5023076855219327,1.4035414457321167,0.06291099437154256,0.38333333532015484,1.732718785603841,0.07286884884039561
148,0.5016666576266289,1.386328637599945,0.06238633394241333,0.38999998569488525,1.76689875125885,0.07386567443609238
149,0.5035714251654488,1.399695771081107,0.06253224770937647,0.3933333357175191,1.721117615699768,0.07216877241929372
150,0.46769230640851533,1.4472950880344098,0.06501018026700386,0.37333332498868305,1.761491020520528,0.0741038719813029
151,0.4992307699643649,1.388044733267564,0.062456220388412476,0.3700000047683716,1.7271573543548584,0.07321944336096446
152,0.48538461556801427,1.3930023725216205,0.06331846232597645,0.3966666559378306,1.6938761870066326,0.07186977068583171
153,0.5123076966175666,1.368699156321012,0.0623707387309808,0.38333333532015484,1.6753851175308228,0.07154623170693715
154,0.5099999858782842,1.3953901345913227,0.06210237111036594,0.39000000556310016,1.6977049509684246,0.07181788235902786
155,0.5046153847987835,1.375188240638146,0.06219404248090891,0.4000000059604645,1.7318843603134155,0.07156936824321747
156,0.5149999942098346,1.382690736225673,0.06231548371059554,0.40333332618077594,1.639369010925293,0.07090140630801518
157,0.5291666686534882,1.3571053743362427,0.06133704042683045,0.399999996026357,1.728786031405131,0.07215795417626698
158,0.5142857134342194,1.34223929473332,0.06123872793146542,0.38333333532015484,1.5936851501464844,0.0708254302541415
159,0.5169230814163501,1.4139994382858276,0.06292590269675621,0.4100000063578288,1.6754131714502971,0.07088801761468251
160,0.5000000045849726,1.362847163127019,0.06212252407119824,0.3633333345254262,1.7323538064956665,0.0743998537460963
161,0.516153844503256,1.3655906548866859,0.061571201452842124,0.38333333532015484,1.7117119630177815,0.07241332779328029
162,0.5007692300356351,1.3904764927350557,0.0618723607980288,0.35333333412806195,1.698624571164449,0.07213961084683736
163,0.5192857171807971,1.3313085011073522,0.06123265730483191,0.36666666467984516,1.7311991453170776,0.07384166618188222
164,0.5084615487318772,1.39064726462731,0.0630373077896925,0.3733333349227905,1.6555739641189575,0.07253703723351161
165,0.48538460639806896,1.361071412379925,0.06155331490131525,0.42000000675519306,1.6290858189264934,0.07004317889610927
166,0.5166666607062022,1.382130851348241,0.06198996864259243,0.36666666467984516,1.7555421988169353,0.07329513132572174
167,0.5149999984673092,1.3243421486445837,0.06043641375643866,0.38999999562899273,1.7234280904134114,0.07299312700827916
168,0.5123076943250803,1.3476311243497407,0.06099992446028269,0.3733333349227905,1.7246943712234497,0.07315403471390407
169,0.5169230791238638,1.3651653069716234,0.06156946202883354,0.37333332498868305,1.8118684689203899,0.07557881375153859
170,0.49769229613817656,1.3512316300318792,0.06146705838350149,0.4099999964237213,1.663146177927653,0.07167486349741618
171,0.48384615091177136,1.3887829780578613,0.06328448137411705,0.41333332657814026,1.6777305603027344,0.07066816836595535
172,0.478571423462459,1.399417451449803,0.0636125308062349,0.3333333432674408,1.7443432410558064,0.07567570855220158
173,0.49615384294436526,1.3676541034991925,0.06195044001707664,0.39666666587193805,1.7069146633148193,0.07097820689280827
174,0.4976923167705536,1.361479374078604,0.062142988810172446,0.3733333349227905,1.6761751969655354,0.0728388528029124
175,0.5215384593376746,1.3707888034673839,0.06117040778581913,0.37333332498868305,1.7105584541956584,0.07389490306377411
176,0.5276923065002148,1.3388743308874278,0.06128310068295552,0.36666666467984516,1.7508203188578289,0.07437232881784439
177,0.506923074905689,1.352678867486807,0.06146596973905197,0.4166666666666667,1.68720543384552,0.07104973991711934
178,0.521538454752702,1.3361336084512563,0.06046401250820894,0.4000000059604645,1.6251174211502075,0.07117695858081181
179,0.4984615399287297,1.35909064916464,0.06198464792508345,0.36000001430511475,1.772876501083374,0.07469114661216736
180,0.4992307722568512,1.391553126848661,0.0627197130368306,0.3733333349227905,1.7576276461283367,0.07602259020010631
181,0.503846159348121,1.3489330915304332,0.0616036461522946,0.4000000059604645,1.7150962750116985,0.07217057297627132
182,0.5285714226109641,1.3457750252314977,0.06063057269368853,0.3699999948342641,1.6919325987497966,0.07415219396352768
183,0.4984615376362434,1.3689140815001268,0.06174594794328396,0.39666667580604553,1.7194708585739136,0.07100300987561543
184,0.5207692338870122,1.3435953580416167,0.06087458592194777,0.40666666626930237,1.6272099018096924,0.07110450665156047
185,0.5246153863576742,1.3411724659112783,0.06110211748343248,0.36666667461395264,1.7242236932118733,0.0735316127538681
186,0.5384615292915931,1.3148564100265503,0.059797334556396194,0.36666667461395264,1.7272955179214478,0.07432226091623306
187,0.5114285690443856,1.3376898084368025,0.0614828887794699,0.40666666626930237,1.6835091908772786,0.07196596016486485
188,0.5138461589813232,1.3241816667410045,0.06025995686650276,0.3933333257834117,1.616956114768982,0.06970970084269841
189,0.541666661699613,1.3185539841651917,0.05963519091407458,0.4533333381017049,1.6487393379211426,0.0699257676800092
190,0.5278571418353489,1.306795358657837,0.05951644107699394,0.4000000059604645,1.6174391110738118,0.06991879145304362
191,0.534615369943472,1.301020548893855,0.05983764506303347,0.40333332618077594,1.5721712509791057,0.06889526794354121
192,0.5278571333203997,1.342317717415946,0.060755860060453415,0.38999999562899273,1.7595003445943196,0.07337635258833568
193,0.5299999962250391,1.3253872692584991,0.0602038474753499,0.3466666638851166,1.6899829308191936,0.07380376011133194
194,0.5214285722800663,1.3209516661507743,0.060192398726940155,0.3966666559378306,1.66458793481191,0.07072211305300395
195,0.5125000004967054,1.3245933552583058,0.06036777732272943,0.41333333651224774,1.6647484699885051,0.07072394837935765
196,0.5515384536523086,1.289497393828172,0.05895859089035254,0.37666667501131695,1.6736878156661987,0.07240826884905498
197,0.5361538391846877,1.2813447347054114,0.0585064165867292,0.4033333361148834,1.625622828801473,0.07048580050468445
198,0.5057142845221928,1.3518654618944441,0.06130770806755338,0.4299999972184499,1.6597410043080647,0.06984908878803253
199,0.5438461578809298,1.2694801917442908,0.05823914878643476,0.39666666587193805,1.667102575302124,0.07096955676873525
200,0.5376923130108759,1.3234232022212102,0.06033667234274057,0.423333336909612,1.647054115931193,0.06864904363950093
201,0.540000000170299,1.286700657435826,0.05922462525112288,0.38333333532015484,1.63039497534434,0.0708368147412936
202,0.5099999954303106,1.301239788532257,0.06066134261588255,0.4033333361148834,1.6541759173075359,0.06953506420056026
203,0.5349999964237213,1.3068013872419084,0.05937695503234863,0.40666667620340985,1.6158873637517293,0.07049167901277542
204,0.5138461498113779,1.316884765258202,0.060074904217169836,0.3766666650772095,1.7761269807815552,0.07436935106913249
205,0.5038461455932031,1.3368586118404682,0.061067312669295534,0.40666666626930237,1.5955369869867961,0.06921076526244481
206,0.5607692324198209,1.288808905161344,0.05892356313191927,0.399999996026357,1.7189061244328816,0.07255504777034123
207,0.543076909505404,1.2771877508897047,0.05828298112520805,0.3799999952316284,1.7350087563196819,0.07347726821899414
208,0.5361538437696604,1.3153741726508508,0.059807467059447214,0.38999999562899273,1.7140430609385173,0.07161255180835724
209,0.5392307547422556,1.2825175982255201,0.05889400409964415,0.3966666559378306,1.7405500809351604,0.07364318271478017
210,0.5638461525623615,1.219739978130047,0.05688013136386871,0.37333332498868305,1.6842283010482788,0.07225259393453598
211,0.5361538483546331,1.2988184965573824,0.0594054999259802,0.4099999964237213,1.6566534837086995,0.0713314637541771
212,0.5228571466037205,1.325675436428615,0.05977437858070646,0.42999998728434247,1.5490704377492268,0.0687914565205574
213,0.5425000016887983,1.2864022850990295,0.05862203643967708,0.39666666587193805,1.6624606847763062,0.07010393589735031
214,0.5407142894608634,1.2782232761383057,0.05851024602140699,0.41999999682108563,1.6135616302490234,0.06976254532734553
215,0.5446153879165649,1.2914830354543834,0.05875160946295811,0.41333333651224774,1.6597916682561238,0.07056280970573425
216,0.5638461525623615,1.234737020272475,0.05696234995355973,0.4100000063578288,1.6368017196655273,0.07123046120007832
217,0.5635714360645839,1.2664258820669991,0.058220937848091125,0.4466666678587596,1.6624406576156616,0.0694371039668719
218,0.5130769335306608,1.3053982899739192,0.06034085784967129,0.39666666587193805,1.653721292813619,0.07097176710764568
219,0.5423077023946322,1.2881303567152758,0.05922685191035271,0.4166666766007741,1.6863452990849812,0.07131488124529521
220,0.5250000009934107,1.3435565531253815,0.06043847401936849,0.40333332618077594,1.6568484703699748,0.07091163098812103
221,0.5464285697255816,1.2706001996994019,0.05871239623853138,0.3700000047683716,1.704809546470642,0.07295220096906026
222,0.532307695883971,1.289258415882404,0.058781672842227496,0.4266666769981384,1.61730961004893,0.06893844654162724
223,0.5384615384615384,1.2694842356901903,0.058677128301217005,0.40666666626930237,1.7496389945348103,0.07307724157969157
224,0.5446153879165649,1.288285182072566,0.05871542571828915,0.3933333257834117,1.6469327211380005,0.07042051603396733
225,0.5446153833315923,1.2534325122833252,0.05797597250113121,0.4166666666666667,1.6384524901707966,0.07123099267482758
226,0.5423076863472278,1.2445134016183705,0.05770909327727098,0.39666666587193805,1.643458604812622,0.06985320150852203
227,0.556428577218737,1.2897826092583793,0.05942848910178457,0.3933333357175191,1.6775805552800496,0.07144816219806671
228,0.5583333273728689,1.2428864240646362,0.05679405884196361,0.4033333361148834,1.586006999015808,0.0699843739469846
229,0.5314285755157471,1.260256290435791,0.05850886447089059,0.42000000675519306,1.6098634004592896,0.06939914325873058
230,0.521538454752702,1.3321294692846446,0.060721224890305445,0.4099999964237213,1.6156431436538696,0.0705706352988879
231,0.5592307677635779,1.2477847612821138,0.057160463757239856,0.4333333373069763,1.5583646297454834,0.06820237388213475
232,0.565714282648904,1.250863858631679,0.05705294970955167,0.41333333651224774,1.6509606043497722,0.07091963291168213
233,0.5350000038743019,1.3041444718837738,0.059220547477404274,0.3866666654745738,1.7107356786727905,0.07299453516801198
234,0.5599999977992132,1.2553515434265137,0.057735321613458485,0.4166666666666667,1.6024106740951538,0.06854519248008728
235,0.5457142761775425,1.2592760835375105,0.058288646063634326,0.44333333770434064,1.6038782596588135,0.06855372836192448
236,0.5516666571299235,1.286869873603185,0.05826481680075327,0.4299999972184499,1.6163907845815022,0.06876809895038605
237,0.5615384532855108,1.2336291808348436,0.057176328335817046,0.39666666587193805,1.6072838306427002,0.06994153807560603
238,0.5671428654875074,1.2184193134307861,0.05577564612030983,0.3966666559378306,1.6692581971486409,0.07060201714436214
239,0.5546153783798218,1.1970732578864465,0.05615859593336399,0.3766666650772095,1.664289911588033,0.07259480903546016
240,0.5478571397917611,1.2266583953584944,0.05705329403281212,0.42666666706403095,1.6511729160944622,0.06954747686783473
241,0.5533333321412405,1.2426952918370564,0.05731106704721848,0.3799999952316284,1.7134411732355754,0.07341428846120834
242,0.5361538483546331,1.2487497054613554,0.057734859677461475,0.38333332538604736,1.6840959787368774,0.07248830298582713
243,0.5376923084259033,1.2529696134420543,0.05856829279890427,0.43333332737286884,1.669537862141927,0.07138766596714656
244,0.5549999986376081,1.2387137753622872,0.0568655292902674,0.4366666575272878,1.6484140952428181,0.06939113140106201
245,0.5653846126336318,1.201389872110807,0.05574370748721636,0.4033333361148834,1.6591384808222454,0.07111391176780064
246,0.5576923122772803,1.2101598152747521,0.05626425605553847,0.43666666746139526,1.5865700642267864,0.06877656529347102
247,0.5315384566783905,1.2584484265400813,0.0585724338889122,0.399999996026357,1.7278139193852742,0.07261661688486735
248,0.5515384582372812,1.2403008387638972,0.0575556276509395,0.3966666559378306,1.7281667391459148,0.07425968845685323
249,0.5678571462631226,1.2196490934916906,0.05681861617735454,0.423333336909612,1.6660863161087036,0.07193667441606522
250,0.5561538338661194,1.2278595520899847,0.05730982382710163,0.4499999980131785,1.5693289041519165,0.06772914528846741
